Song,Artist,Album,Lyrics
"""Alam Na This""",Kisses Delavin,"""Kisses""","

Napahinto't napanganga
Sa lahat ng pwedeng panggalinganâ¦ sa'yo pa?!
Nakaabang baka sakaling ito'y iyong bawiin

Ngunit parang wala lang sa'yo lahat ng ating
Pinagdaanang pagmamahalan
'Di ko akalaing magagawa mong itapon
Ang tanging masasabi ko lang sa'yo ay

Alam na this, alam na this
Ano man ang mangyari 'di ka na mamimiss
Alam na this, alam na this
Ano man ang sabihin mo hindi na
Maniniwala sa'yo

Simula nang makilala ka akala ko ika'y ibang iba
Ngunit kay sakit namang malamang kagaya ka nila
Sa umpisa, akala ko lahat ay totoo
Pagdating sa dulo ay ugali'y kay gulo

Alam na this, alam na this
Ano man ang mangyari 'di ka na mamimiss
Alam na this, alam na this
Ano man ang sabihin mo hindi na
Maniniwala sa'yo

Sorry ka na lang, hindi ako katulad mo
Salamat din pala, natutunan ko nang magtiwala sa 'di tulad mo

Alam na this, alam na this
Ano man ang mangyari 'di ka na mamimiss
Alam na this, alam na this
Ano man ang sabihin mo hindi naâ¦

Alam na this, alam na this
Ano man ang mangyari 'di ka na mamimiss
Alam na this, alam na this
Ano man ang sabihin mo hindi na
Maniniwala sa'yo

Alam ko na this
Hindi na maniniwala sa'yo
Dahil alam na this
"
"""Tulak Ng Bibig, Kabig Ng Dibdib""",Kisses Delavin,"""Kisses""","

Mahal pala kita
Ngayon ko lamang nadama
Kung kailan nawala saka
Hinanap ka aking sinta

Ganyan pala ang umiibig
Lagi ka nang nasasaisip
Lagi kitang naaalala
Sa bawa't saglit

Tulak ng bibig kabig ng dibdib
Ito'y kasabihang aking nabatid
Kung tuluyan mang ikaw ay mawala
Pikit-mata pa rin kita'y hihintayin

Sa âyong pagbabalik
Ibibigay ko ang langit
Wagas na pagsinta
Walang maliw na pag-ibig

Ganyan pala ang umiibig
Lagi ka nang nasasaisip
Lagi kitang naaalala
Sa bawa't saglit

Tulak ng bibig kabig ng dibdib
Ito'y kasabihang aking nabatid
Kung tuluyan mang ikaw ay mawala
Pikit-mata pa rin kita'y hihintayin

Tulak ng bibig, kabig ng dibdib
Kabig ng dibdib, tulak ng bibig
Tulak ng bibig, kabig ng dibdib
Kabig ng dibdib, tulak ng bibig
"
"""'Di Ko Lang Masabi""",Kisses Delavin,"""Kisses""","

'Di ko lang masabi
'Di ko lang masabi

Sadyang mahiyain ako
'Di mo man halata
Basta mapalingon sa'yo
Hindi ako makapagsalita
Lumalabas taglay na kulit ko sa iba
Pero kasi, basta kasi, iba ka

'Di ko lang masabi
'Di ko lang masabi sa iyo
'Di ako mapakali
Tuwing tumitingin sa mga mata mo
Kaya sana maintindihan
Kung yumuyuko na lang
Kapag kinakausap mo
'Di ko lang masabi na ikaw ang gusto ko

Siguro nakikita mo
Itsura ko na magulo
Sa kakaisip sa iyo
Tatlong gabi na kong walang tulog
Tinutukso pa ng mga kaibigan ko
Kailan nga ba magiging tayo

'Di ko lang masabi
'Di ko lang masabi sa iyo
'Di ako mapakali
Tuwing tumitingin sa mga mata mo
Kaya sana maintindihan
Kung yumuyuko na lang
Kapag kinakausap mo
'Di ko lang masabi na ikaw ang gusto ko

Paikot-ikot sa isip ko
Ako din kaya ang gusto mo
Kung aaminin ko sa iyo
Tiyak magbabago tayo

'Di ko lang masabi
'Di ko lang masabi sa iyo

'Di ko lang masabi
'Di ko lang masabi sa iyo
'Di ako mapakali
Tuwing tumitingin sa mga mata mo
Kaya sana maintindihan
Kung yumuyuko na lang
Kapag kinakausap mo
'Di ko lang masabi na ikaw ang gusto ko
'Di ko lang masabi na ikaw ang gusto ko

'Di ko lang masabi na ikaw ang gusto ko
"
"""Pretty Boy""",Kisses Delavin,"""Kisses""","

Pretty boy binobola mo ba ako?
Sa dami-dami nang mayroong crush sa'yo
Ako pa talaga ang nagustuhan mo
O baka nilalaro mo ang feelings ko
Oh my pretty boy, hindi ako isang toy

Pretty boy kapag ako'y tinititigan mo
Halata ba na ako'y kinikilig sa'yo?
Kahit ganyan ang nararamdaman
Baka akala mo'y hindi ka na mahihirapan
Pati ang family ko, kailangan mong ligawan

Pretty boy pwede chill ka lang
Maaga pa, wag kang mag-alala
Na baka, ikaw ay maagawan pa

Pretty boy relaks ka lang muna
Hindi kita nalilimutan pa
Dahil pretty boy, gusto na rin kita

Pretty boy bakit parang nagseselos ka pa?
'Pag may kausap ako at kasamang iba
Sa gwapo mong yan natatakot ka pa
Basta ugali mong mabuti ang ipapakita
Oh my pretty boy, ikaw na ngang talaga

Pretty boy pwede chill ka lang
Maaga pa, wag kang mag-alala
Na baka, ikaw ay maagawan pa

Pretty boy relaks ka lang muna
Hindi kita nalilimutan pa
Dahil pretty boy, gusto na rin kita

Pretty boy pwede chill ka lang
Maaga pa, wag kang mag-alala
Na baka, ikaw ay maagawan pa

Pretty boy relaks ka lang muna
Hindi kita nalilimutan pa
Dahil pretty boy, gusto na rin kita

Gusto na rin kita...
Gusto na rin kita...
"
"""Fall For Me""",Kyle Echarri,"""It's Me, Kyle""","

I remember the night when our eyes met
I felt it instantly
You were sitting there in front
And I was right behind

Our blank faces, awkward stares
I felt it perfectly
I could almost see
What this is all about

And I couldn't even speak
I felt it and
You got me so weak in the knees

You and me, could be
A perfect melody
If you could see, through me
I'd catch you if you fall

I'm falling in, too deep
I swear I'm yours to keep
And all I could do is to sit and watch
As you fall for me

I can't shake this feeling
But seeing is believing
A love worth fighting for
Just an attempt to land ashore

A picture perfect of scenery
Lines memorized so easily
A spark is waiting to happen
It's all up to you

And I couldn't even speak
I felt it and
You got me so weak in the knees

You and me, could be
A perfect melody
If you could see, through me
I'd catch you if you fall

I'm falling in, too deep
I swear I'm yours to keep
And all I could do is to sit and watch
As you fall for me

It's all I've been asking
It's all I've been trying so hard
For just a little bit of you and me
Of you and me

It's all I've been asking
It's all I've been trying

You and me, could be
A perfect melody
If you could see, through me
I'd catch you if you fall

I'm falling in, too deep
I swear I'm yours to keep
And all I could do is to sit and watch
As you fall for me

You and me, could be
A perfect melody
If you could see, through me
I'd catch you if you fall

I'm falling in, too deep
I swear I'm yours to keep
And all I could do is to sit and watch
As you fall for me
"
"""Anything""",Kyle Echarri,"""It's Me, Kyle""","

Sunday morning light
I can see your face upon the pillow
It's getting late outside
I don't wanna go, let's just take it slow
Is this what it's like to feel like falling
Cause there's a world outside

But I don't care 'bout
Anything but you and me
And all the things that we could be
And I don't know much about where I'll be
Cause I don't care about anything, about anything but you and me

Your my one way flight
To a place I've only been while sleeping
A stellar paradise, we won't need a mask
If you breathe with me
Under a sky of diamonds falling
Lost in the lights and I don't care

About anything but you and me
And all the things that we could be
And I don't know much about where I'll be
Cause I don't care about anything, about anything but you and me

You and me
I don't care 'bout anything, 'bout anything
But I don't care 'bout anything
I don't care 'bout anything but you and me

And all the things that we could be
And I don't know much about where I'll be
Cause I don't care about anything, about anything but you and me
You and me
You and me
"
"""Our Moment""",Kyle Echarri,"""It's Me, Kyle""","

Feeling lonely in the crowd
Am I not the way I ought to be
What's important to me now
Can I live the way that I believe

Don't know what we're doing
But we keep it moving
Sometimes life's confusing
That's just the way it is
Feeling isolated
But it's time to change it
Just be the way that you are

It's our moment to shine
Leave your troubles behind
It's our moment
Show the world we don't hide
Who we are deep inside
It's our moment
It's our moment to shine
Leave your troubles behind
It's our moment
Show the world we don't hide
Who we are deep inside
It's our moment

It's our moment

We don't make up who we are
We uncover who were meant to be
Think of what you've been so far
Take it to it's possibilities
Don't know what we're doing
But we keep moving
Sometimes life's confusing
That's just the way it is
Feeling isolated
But it's time to change it
Just be the way that you are

It's our moment to shine
Leave your troubles behind
It's our moment
Show the world we don't hide
Who we are deep inside
It's our moment
It's our moment to shine
Leave your troubles behind
It's our moment
Show the world we don't hide
Who we are deep inside
It's our moment

It's our moment

It's our moment to shine
It's our moment
It's our moment to shine
It's our moment

It's our moment to shine
Leave your troubles behind
It's our moment
Show the world we don't hide
Who we are deep inside
It's our moment

It's our moment to shine
Leave your troubles behind
It's our moment
It's are moment right now
Show the world we don't hide
Who we are deep inside
It's our moment
"
"""Looking Up""",Kyle Echarri,"""It's Me, Kyle""","

Echoes, calling from a distance
Let go, I see your soul shining
Beautiful, so beautiful you don't deserve this
So pure, baby your precious

And they say that time will come
You won't have to prove your strong
Cause deep down your scars
Your heart remains to be that of a warrior

Cause there might be tears rolling down my face
But I'm happy your free
Free from a pain
I remind myself, keep my head to the sky
Looking up
I'll be looking up

So long, waiting for someone like you
For so long but only to let go
And I know one day we'll meet again
And so I hold on so there's no goodbyes

They say that time will come
You won't have to prove your strong
Cause deep down your scars
Your heart remains to be that of a warrior

Cause there might be tears rolling down my face
But I'm happy your free
Free from a pain
I remind myself keep my head to the sky
Looking up
I'll be looking up

No more emptiness
Another loneliness
I hope there in the sun
You remind us how you shine
And its gonna keep me warm
Through the cold and lonely nights

Cause it might be tears rolling down my face
But I'm happy your free
Free from a pain
I remind myself keep my head to the sky
I'll be looking up
I'll be looking up

Cause it might be tears rolling down on my face
But I'm happy your free
Free from a pain
I remind myself keep my head to the sky
Looking up
I'll be looking up
"
"""Got To Believe In Magic""",Kyle Echarri,"""It's Me, Kyle""","

Take me to your heart
Show me where to start
Let me play the part of your first love
All the stars are right
Ev'ry wish is ours tonight
My love

Pity those who wait
Trust in love to faith
Findin' out too late that they've lost it
Never letting go
They will never know the ways of love

Got to believe in magic
Tell me how two people find each other
In a world that's full of strangers
You've got to believe in magic
Somethin' stronger than the moon above
'Cause it's magic when two people fall in love

I may never know
Why I need you so
All I need to know is this feeling
Handle it with care
We were born to share this dream
My love

Got to believe in magic
Tell me how two people find each other
In a world that's full of strangers
You've got to believe in magic
Somethin' stronger than the moon above
'Cause it's magic when two people fall in love

Got to believe in magic
Tell me how two people find each other
In a world that's full of strangers
You've got to believe in magic
Somethin' stronger than the moon above
'Cause it's magic when two people fall in love
Somethin' stronger than the moon above
'Cause it's magic when two people fall in love
"
"""Hero""",Kyle Echarri,"""It's Me, Kyle""","

Would you dance
If I asked you to dance?
Would you run
And never look back?
Would you cry
If you saw me crying?
Would you save my soul, tonight?

Would you tremble
If I touched your lips?
Would you laugh?
Oh please, tell me this
Now would you die
For the one you loved?
Hold me in your arms, tonight

I can be your hero, baby
I can kiss away the pain
I will stand by you forever
You can take my breath away

Would you swear
That you'll always be mine?
Or would you lie?
Would you run and hide?
Am I in too deep?
Have I lost my mind?
I don't care, you're here tonight

I can be your hero, baby
I can kiss away the pain
I will stand by you forever
You can take my breath away

Oh, I just want to hold you
I just want to hold you
Oh, yeah
Am I in too deep?
Have I lost my mind?
I don't care, you're here tonight

I can be your hero, baby
I can kiss away the pain, oh yeah
I will stand by you forever
You can take my breath away

I can be your hero!
I can kiss away the pain!
And I will stand by you forever
You can take my breath away
You can take my breath away
I can be your hero
"
"""Pangako""",Kyle Echarri,"""Kyle Echarri""","

Pangako sa'yo mahati man ang mundo't magkahiwalay tayo
Gagawan ko ng tulay para magkita tayo
Pangako sayo dumaan man ang bagyo para guluhin tayo
Hinding hindi tatangayin ng hangin ang pag-ibig ko

Lilipad tayo sa kalawakan
Iiwan na natin ang mundo
Makikipagsayawan sa mga tala
Basta't may ikaw at ako ay sayo
Ang pag-ibig ko
Ang pag-ibig mo
Pinagtugma ng langit para sa atin
Pangako lahat bibigay sayo
Pangako ko sa'yo
Pangako ko sa'yo

Dahil sayo ako'y naging matapang at lumalaban
Kahit na anong harapin kaya ng dahil sa'yo
Para sa'yo balutin man ang mundo ng kadiliman
Ang magsisilbing ilaw ay ang pag-ibig ko sa'yo

Lilipad tayo sa kalawakan
Iiwan na natin ang mundo
Makikipagsayawan sa mga tala
Basta't may ikaw at ako ay sayo
Ang pag-ibig ko
Ang pag-ibig mo
Pinagtugma ng langit para sa atin
Pangako lahat bibigay sayo
Pangako ko sa'yo
Pangako ko sa'yo

Di ka iiwan
Di bibitawan
Panghabang-buhay na pagmamahal

Lilipad tayo sa kalawakan
Iiwan na natin ang mundo
Makikipagsayawan sa mga tala
Basta't may ikaw at ako ay sayo

Lilipad tayo sa kalawakan
Iiwan na natin ang mundo
Makikipagsayawan sa mga tala
Basta't may ikaw at ako ay sayo
Ang pag-ibig ko
Ang pag-ibig mo
Pinagtugma ng langit para sa atin
Pangako lahat bibigay sayo
Pangako ko sa'yo
Pangako ko sa'yo
Pangako ko sa'yo
Pangako ko sa'yo
"
"""Huwag Na Muna Ngayon""",Kyle Echarri,"""Kyle Echarri""","

Sa umpisa pa lang
Nang una kang makita
Pagpasok sa eskuwela
Iba ang nadama

At nang makasama ka
Lalo pa kitang nakilala
O kay saya pa ang
makadama ng pag-ibig

Parang tama ang nararamdaman
Parang tamang 'di na natin pigilan
Parang 'di naman tayo masasaktan
Kung susubukan

Pero huwag na muna ngayon (huwag na muna ngayon)
Pagkat 'di pa panahon ('di pa panahon)
Darating din ang pagkakataon na maging tayo
Pero huwag na muna ngayon

Nakakasama ka
Pati sa 'king problema
Gumagaan ang lahat
Sa tuwing nandito ka

Kaya't masasabi ko
Ikaw na nga't ako

Parang tama ang nararamdaman
Parang tamang 'di na natin pigilan
Parang 'di naman tayo masasaktan
Kung susubukan

Pero huwag na muna ngayon (huwag na muna ngayon)
Pagkat 'di pa panahon ('di pa panahon)
Darating din ang pagkakataon na maging tayo
Pero huwag na muna ngayon
"
"""Mixed Signal (Version 1)""",Kyle Echarri,"""Kyle Echarri""","

Mmhm, mmhm
Uh yeah
Yeah

Seems like 24/7 we're on the phone
You keep saying that you gotta go, but you don't
I know you know you've got me
On a temporary high
'Cause when I take a step closer
You run and hide, yeah
Got me hooked just from your smile

But you keep giving me mi-i-i-i-ixed signals
I'm just here for some rea-ea-ea-ea-eal loving
Ain't no time for some mi-i-i-i-ixed signals
Girl, I just wanna love you
Oh, won't you let me love you, ooh ooh

You and I, we've got our little inside jokes
And you know I'm here for ya
When you feel alone
And I wanna be careful so I'll take it slow, ooh
But there's a lot more to ya
That I wanna get to know

You know my love ain't just for show

But you keep giving me mi-i-i-i-ixed signals
I'm just here for some rea-ea-ea-ea-eal loving
Ain't no time for some mi-i-i-i-ixed signals
Girl, I just wanna love you
Oh, won't you let me love you, ooh ooh yeah

Oh, won't you let me love you

Don't you think it's time we crossed the line
Can't wait to tell everybody
That you're mine
But even if I say these things just know I'm he-ere
To make you laugh, to wipe away your tears

But you keep giving me mi-i-i-i-ixed signals
I'm just here for some rea-ea-ea-ea-eal loving
Ain't no time for some mi-i-i-i-ixed signals
Girl, I just wanna love you
Oh, won't you let me love you, ooh ooh yeah
"
"""Pagtingin Na""",Kyle Echarri,"""Kyle Echarri""","

'Di namalayan kung s'an nagsimula
'Di maalala kung anong salita
Ang naging sanhi ng pagkahulog
Ng puso ko sa'yo
Bakit sa tuwing ikaw ay malapit
Mga mata sayo'y 'di mangangawit
Ang hiling pa nga'y makapiling
Mapalapit ka pa sa akin

Nagtatanong naguguluhan
Ano bang nararamdaman?
Bakit gan'on sa tuwing nakikita
'Di mapalagay o 'di makatawa
Ramdam ang kaba sa tuwing lumalapit ka
Ang puso ko'y nabihag mo na
Kaba sa dibdib ay pagtingin na

'Di inaasahang magkakaganito
Kala'y kaibigan lang ang turing sa'yo
Ano ba ang nangyayari
Kaba ko'y ikaw ang sanhi

Nagtatanong naguguluhan
Ano bang nararamdaman?
Bakit gan'on sa tuwing nakikita
'Di mapalagay o 'di makatawa
Ramdam ang kaba sa tuwing lumalapit ka
Ang puso ko'y nabihag mo na
Kaba sa dibdib ay pagtingin na

Na 'di maiwasan
Sa tuwing ikaw ay nandyan
O hindi parin malaman
Ano bang nararamdaman?
Bakit gan'on sa tuwing nakikita
'Di mapalagay o 'di makatawa
Ramdam ang kaba sa tuwing lumalapit ka
Ang puso ko'y nabihag mo na
Kaba sa dibdib ay pagtingin na

Bakit gan'on sa tuwing nakikita
'Di mapalagay o 'di makatawa
Ramdam ang kaba sa tuwing lumalapit ka
Ang puso ko'y nabihag mo na
Kaba sa dibdib ay pagtingin na
Pagtingin na
"
