Song,Artist,Album,Lyrics
"""Mahika""",Janine Berdin,"""Senaryo""","

Nagbabadya ang hangin
Na nakapalibot sa 'kin
Tila merong pahiwatig
Ako'y nananabik
'Di naman napilitan
Kusa na lang naramdaman
Ang 'di inaasahang
Pag-ugnay ng kalawakan

Ibon sa paligid
Umaawit-awit
Natutulala sa nakakaakit-akit mong tinatangi
Napapangiti mo ang aking puso

Giliw, 'di mapigil ang bugso ng damdamin ko
Mukhang mapapaamin mo, amin mo oh
Giliw, nagpapahiwatig na sa 'yo
Ang damdamin kong napagtanto na
Gusto kita

Hindi ko alam kung saan ko sisimulan
Binibigyang kulay ang larawan na para bang
Ikaw ang nag-iisang bituin
Nagsisilbing buwan na kapiling mo
Sa likod ng mga ulap
Ang tayo lamang ang tanging magaganap

Ibon sa paligid
Umaawit-awit
Natutulala sa nakakaakit-akit mong tinatangi
Napapangiti mo ang aking puso

Giliw, 'di mapigil ang bugso ng damdamin ko
Mukhang mapapa-amin mo, amin mo
Giliw, nagpapahiwatig na sa 'yo
Ang damdamin kong napagtanto na
Gusto kita
Gusto kita
Gusto kita
Gusto kita
Gusto kita

Anong salamangkang meron ka
Binabalot ka ng mahika
Anong salamangkang meron ka
Ako'y nabihag mo na
Ako na nga'y nabihag mo na
Nang 'di naman talaga sinasadya
'Pagkat itinakda yata tayo para sa isa't isa

Giliw, nagpapahiwatig na sa 'yo ang
Da-da-da-damdamin ko
Da-da-da-da-da-damdamin ko
Giliw
Giliw
Giliw
Napagtanto na
Gusto kita
"
"""Mas Mabuti Pa""",Janine Berdin,No Album,"

Minahal kita ng tunay
Ngunit ang sabi mo ay hindi mo nadama
Binigay ko ang lahat lahat
Ngunit ang sabi mo hindi mo nakita

Ayaw ko nang masaktan pang muli
Sa piling mo
Mas mabuti pang umiwas
Mas mabuti pang lumayo nalang
Mas mabuti pang iwanan ka
Dahil ang puso ko'y
Patuloy mong nasasaktan

Kulang pa ba ang pagmamahal
Ang pagmamahal na 'di mo nadama
Tiniis ko ang nakaraan
Hanggang kailan kaya ako magdurusa
Ayoko nang masaktan pang muli
Sa piling mo

Mas mabuti pang umiwas
Mas mabuti pang lumayo nalang
Mas mabuti pang iwanan ka
Dahil ang puso ko'y
Patuloy mong nasasaktan

Ang isip ay naguguluhan
Ngunit ang puso'y ikaw ang laman
Ako'y nahihirapan
Hanggang kailan

Mas mabuti pang umiwas
Mas mabuti pang lumayo nalang
Mas mabuti pang iwanan ka
Dahil ang puso ko'y
Patuloy mong nasasaktan

(Mas mabuti pang umiwas)
Mas mabuti pang lumayo nalang
Ngunit 'di kita maiwan
Kahit ang puso ko'y
Kahit ang puso ko'y
Patuloy mong nasasaktan

Mas mabuti pa
"
"""Mikasa""",Janine Berdin,No Album,"

Pwede bang akin ka lang
Kahit na nga ngayon lang
Okay lang sa 'kin na 'di totohanin
Basta't kahit isang gabi lang

Pwede bang akin ka lang
Kung pwedeng kahit pahiram
Gamitin, sirain ng paulit-ulit
Basta ngayon sa 'kin ka lang

Alam ko na 'pag 'kay nawala
Mawawala ako dito
Alam ko na 'pag 'kay nawala
Mawawala ako dito

Sa gitna ng bahaghari ang tamang tagpuan
Naubos ka yata sa kakaturo ko ng pagmamahal
Ga'no ba kalalim ang nakaraan mo
O bakit sa 'kin guho na ang iyong mundo, ohh hoh...

Pwede bang akin ka lang
Kung pwedeng kahit pahiram
Gamitin, sirain ng paulit-ulit
Basta ngayon sa 'kin ka lang

Alam ko na 'pag 'kay nawala
Mawawala ako dito
Alam ko na 'pag 'kay nawala
Mawawala ako...ohh hoh...

Langit na ba ang pagitan ng isang metro sa atin
Sa akin pa ba din ang kinabukasan

Langit na ba ang pagitan ng isang metro sa atin
Sa akin pa ba din ang kinabukasan

Ahh hah...
Alam ko na 'pag 'kay nawala
Mawawala ako
"
"""Nasa Puso""",Janine Berdin,No Album,"

Hindi lahat ng kumikinang ay maganda
Hindi lahat ng maganda ay mahalaga
Hindi lahat ng mahalaga'y tunay
Mas mabuti ang pusong nagmamahal

May mga bagay na 'di maintindihan
Buhay ay maraming dahilan

Nasa puso, sa puso lamang
Makikita ang tunay na yaman
Pagkat pag-ibig,
Pag-ibig mo lamang ang kailangan ng lahat
Walang mayaman, mahirap
Lahat ng bagay sa mundo'y balewala
Kung puso'y 'di marunong magmahal

Magtatagal ang tunay na nagmamahalan
Lahat ng huwad ay mayroong hangganan
Balang araw malalaman
Kung sinong nagpapanggap

Nasa puso, sa puso lamang
Makikita ang tunay na yaman
Pagkat pag-ibig,
Pag-ibig mo lamang ang kailangan ng lahat
Walang mayaman, mahirap
Lahat ng bagay sa mundo'y balewala
Kung puso'y 'di marunong magmahal

Nasa puso, sa puso lamang
Makikita ang tunay na yaman
Pagkat pag-ibig,
Pag-ibig mo lamang ang kailangan ng lahat
Walang mayaman, mahirap
Lahat ng bagay sa mundo'y balewala
Kung puso'y 'di marunong magmahal

Nasa puso...
"
"""PAGOD NA""",Janine Berdin,No Album,"

Woah woah hoo-hoo
Ilang hakbang pa ba ang kailangan kong lakbayin?
Ilang dagat pa ba ang kailangan kong lalanguyin?
Kasi pagod na ako oh pagod na tayo

'Wag mag-alala kung mawawala 'wag mag-tataka kung lilisan na
Pagod na pagod na pagod na pagod na pagod na
Pagod na pagod na pagod na pagod na pagod na ako
Woah woah hoo-hoo

Ilang daan pa ba ang kailangan kong tatahakin?
Naghihintay lang kung kailan pakikinggan ang panalangin
Kasi pagod na ako oh pagod na tayo

'Wag mag-alala kung mawawala 'wag mag-tataka kung lilisan na
Pagod na pagod na pagod na pagod na pagod na
Pagod na pagod na pagod na pagod na pagod na ako
Woah woah hoo-hoo

Pagod na pagod na pagod na pagod na pagod na
Pagod na pagod na pagod na pagod na pagod na ako

'Wag mag-alala kung mawawala 'wag mag-tataka kung lilisan na
Pagod na pagod na pagod na pagod na pagod na
Pagod na pagod na pagod na pagod na pagod na ako

Woah woah hoo-hoo
Woah woah hoo-hoo
"
"""Sa Kahapon""",Janine Berdin,No Album,"

Sa kanya-kanyang pangarap na nakipaghabulan
Dati tayo-tayo lang sa gabi-gabing taguan
Magtampisaw sa tag-ulan, ang kaligayahan, ambunan
Kuntento na sa buhangin at sa sementong laruan
Anomang dumating na problema, dedma
Barya lang ang katapat ng tawang abot-tenga
'Di ko namalayan, tumakbo yung panahon
Sa piling ng bawat kasabay kong mangarap noon

Bakas ng kapalaran ko
Nag iisang sandata 'to
Bakas ng kapalaran ko

Samahan mo akong lumingon sa kahapon
Sabay nating hagkan ang pagsalubong ng alon
Sa mga dati at ngayong nakasama
Salamat sa samahan at sa alaala

Oh...

Ganu'n pa din ang mundo, naging makulay lang siya para sa 'kin
Ako pa din 'tong kayang makisama, makitawa
Magpakalango sa nakaraan nating alaala
Madami mang padating na dapat pang yakapin d'yan
Pagsubok sa piniling kapalaran, parte 'yan
Saludo sa mga tropa na laging nand'yan
Na kahit saan, para sa dagok makipasan
Dating ingay ng tahanan, naging boses ng lansangan

Bakas ng kapalaran ko
Tangi kong sandata 'to
Bakas ng kapalaran ko
Tangi kong sandata 'to

Samahan mo akong lumingon sa kahapon
Sabay nating hagkan ang pagsalubong ng alon
Sa mga dati at ngayong nakasama
Salamat sa samahan at sa alaala

'Wag kang mangamba sa aking pag-alis
'Wag kang mangamba sa aking pag-alis
'Wag kang mangamba sa aking pag-alis
'Wag kang mangamba sa aking pag-alis

Samahan mo akong lumingon sa kahapon
Sabay nating hagkan ang pagsalubong ng alon
Sa mga dati at ngayong nakasama
Salamat sa samahan at sa alaala

Samahan mo akong lumingon sa kahapon
Sabay nating hagkan ang pagsalubong ng alon
Sa mga dati at ngayong nakasama
Salamat sa samahan at sa alaala
"
"""Sa'yong Mundo""",Janine Berdin,No Album,"

Isang umagang naghihintay
Umaasang wala ng lumbay

Natutuyo na ang mga luha sa lapag
At umiikli na rin ang magdamag
Bawat araw na dumadaan
Nagsisilbing isang hakbang
Papalayo...

Sa 'yong mundo
Sa 'yong mundo
Sa 'yong mundo
Sa 'yong mundo...

Isang umagang naghihintay
Magigising na di na rin hinahanap ang
Iyong kamay

Sinasamsam ko ang sarili sa lapag
Puso at kaluluwang basag-basag

Dahil sa...

Sa 'yong mundo
Sa 'yong mundo
Sa 'yong mundo
Sa 'yong mundo

Ipauubaya
Lahat sa galaw ng tadhana
Kailangang matutunang magparaya
Upang ako'y lumaya
Upang ako'y lumaya

Sa 'yong mundo (lumalayo, lumalayo)
Sa 'yong mundo (lumalayo, lumalayo)
Sa 'yong mundo (lumalayo, lumalayo)
Sa 'yong mundo (lumalayo, lumalayo)
"
"""SITWASYONSHIP""",Janine Berdin,No Album,"

Ano ba ang tawag sa di ko nga syota
Pero kayakap ko naman sa gabi?
Nagtatawanan, nag-iinuman
Ibang-iba kung tayo'y magkatabi

Matagal na magkaibigan
Ba't ayaw nya pang simulan?
Di naman kailangang ligawan
Sayong sayo na ako!

Giliw mukha ba'kong di kasugal-sugal?
Giliw hindi mo ba ko papanindigan?
Ano pa ba ang hanap mo?
Sabihin mo lang, kakayanin ko

Aamin na'ko, hindi pa tayo
Ang labo-labo, isa lang ang klaro
Sayong sayo na ako...

Daming nag-aakala
Hindi nga magsyota
Pero kung makatext (Eh?)
'Kala mo naman!

Tawag nang tawag kasi merong problema
Alas 3 na
Pero ge, papunta na (Wahoo!)
Antagal na nating kaibigan
Ba't ayaw mo pang mag-ibigan?
Di naman kailangang ligawan
Eto ako, sayong sayo!

Giliw mukha ba'kong di kasugal sugal?
Giliw hindi mo ba ko papanindigan?
Ano pa ba ang hanap mo?
Sabihin mo lang kakayanin ko

Aamin na'ko, hindi pa tayo
Ang labo-labo, isa lang ang klaro
Sayong sayo na ako

Wala kasing bawal
Takot sigurong sumugal
Unang mahulog ay talo
Seryosong may halong laro

Aamin na'ko, hindi pa tayo
Ang labo-labo, isa lang ang klaro
Sayong sayo na ako
"
"""Wala Ako N'yan""",Janine Berdin,No Album,"

Ang layo layo ko
Sa kanya, sa iyo
Nakayuko lagi ang ulo
Pero ang mata
Nakatitig sayo

Tanggap ko na
Na kahit kailan
Hindi ako magiging siya

Wala ako niyan
Wala ako niyan
Hindi mo ako mamamahal
Kahit kailan
Kahit kailan
Pero ang puso koy di mapipigilan

Ala una na ng umaga
Pero pinipigilan parin ang mga luha
Hindi naman ako nagmamakaawa
Alam ko na

Wala ako niyan
Wala ako niyan
Hindi mo ako mamamahal
Kahit kailan
Kahit kailan
Pero ang puso koy di mapipigilan

Ito lang ang makakaya ko
Ito lang ang maibubuga ko
Hindi sapat
Kailanpaman iyan
Kulang pa yan
Kulang pa ya a a an

Wala ako niyan
Wala ako niyan
Hindi mo ako mamamahal
Kahit kailan
Kahit kailan
Pero ang puso koy di mapipigilan
"
"""With A Smile""",Janine Berdin,No Album,"

Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
You can't win at everything but you can try

Baby, you don't have to worry
'Coz there ain't no need to hurry
No one ever said that there's an easy way
When they're closing all their doors
And they don't want you anymore
This sounds funny but I'll say it anyway

Oh I'll stay through the bad times
Even if I have to fetch you everyday
'Cuz we'll get by with a smile
You can never be too happy in this life

In a world where everybody
Hates a happy ending story
It's a wonder love can make the world go round
But don't let it bring you down
And turn your face into a frown
You'll get along with a little prayer and a song

Ohh oh oh...
(Too doo doo... Too doo doo... Too doo doo...)
Let me hear you sing it
(Too doo doo... Too doo doo... Too doo doo...)
Ohh oh oh...

With a smile...
With a smile...
With a smile...

Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
With a smile...
"
"""A Wish On Christmas Night""",Jose Mari Chan,"""Christmas In Our Hearts""","

Sing a song and light up the lights
We need to make this Christmas bright
Hang your favorite dream on a star
Wish upon it Christmas night

Sing about the better things
The friends we have, the joy they bring
Hang a dream upon a star
And wish it Christmas night

Peace on earth we dream for the world
Time to love and time to share
We can wish for love in the world
Time to give and time to care

On this day is born the child Jesus Prince of Peace
Hear him whisper in your heart, let all hatred cease
His star will brighten the darkest night to light your way if you believe
The love you seek will be in your heart, ask and you'll receive

On this day will rise the morning sun
All the bells will ring (ding dong ding dong)
Hope is born for peace throughout our land
Let Earth and Heaven sing

Sing a song and light up the lights
We need to make this Christmas bright
Hang your favorite dream on a star
Wish upon it Christmas night

Sing about the better things
The friends we have, the joy they bring
Hang a dream upon a star
And wish it Christmas night

Peace on earth we dream for the world
Time to love and time to share
We can wish for love in the world
Time to give and time to care

Sing about the better things
The friends we have and happiness they bring
Sing a song of dreams come true
And bless the new year too

Sing a song and light up the lights
We need to make this Christmas bright
Hang your favorite dream on a star
Wish upon it Christmas night

Sing about the better things
The friends we have, the joy they bring
Hang a dream upon a star
And wish it Christmas night

Peace on earth we dream for the world
Time to love and time to share
We can wish for love in the world
Time to give and time to care

Sing about the better things
The friends we have and happiness they bring
Sing a song of dreams come true
And bless the new year too
"
"""Do You Hear What I Hear?""",Jose Mari Chan,"""Christmas In Our Hearts""","

Do you hear what I hear
Said the night wind to the little lamb
Do you see what I see
Way up in the sky, little lamb
Do you see what I see
A star, a star, dancing in the night
With a tail as big as a kite
With a tail as big as a kite

Said the little lamb to the shepherd boy
Do you hear what I hear
Ringing through the sky, shepherd boy
Do you hear what I hear
A song, a song, high above the trees
With a voice as big as the sea
With a voice as big as the sea

Said the shepherd boy to the mighty king
Do you know what I know
In your palace warm, mighty king
Do you know what I know
A Child, a Child shivers in the cold
Let us bring Him silver and gold
Let us bring Him silver and gold

Said the king to the people everywhere
Listen to what I say
Pray for peace, people everywhere
Listen to what I say
The Child, the Child, sleeping in the night
He will bring us goodness and light
He will bring us goodness and light
"
"""Mary's Boy Child""",Jose Mari Chan,"""Christmas In Our Hearts""","

Long time ago in Bethlehem, so the Holy Bible say
Mary's boy child Jesus Christ was born on Christmas Day

Hark, now hear the angels sing, a new king born today
And man will live for evermore, because of Christmas Day
Trumpets sound then angels sing, listen to what they say
That man will live for evermore, because of Christmas Day

While shepherds watch their flock by night, they see a bright new shining star
They hear a choir sing, the music seemed to come from afar
Now Joseph and his wife, Mary, came to Bethlehem that night
They found no place to bear her child, not a single room was in sight

Hark, now hear the angels sing, a new king born today
And man will live for evermore, because of Christmas Day
Trumpets sound then Angels sing, listen to what they say
That man will live for evermore, because of Christmas Day

By and by they find a little nook, in a stable all forlorn
And in a manger cold and dark, Maryâs little boy was born
Long time ago in Bethlehem, so the Holy Bible say
Mary's boy child Jesus Christ was born on Christmas Day

Hark, now hear the angels sing, a new king born today
And man will live for evermore, because of Christmas Day
Trumpets sound then Angels sing, listen to what they say
That man will live for evermore, because of Christmas Day
"
"""Christmas In Our Hearts""",Jose Mari Chan,"""Christmas In Our Hearts""","

Whenever I see girls and boys selling lanterns on the street
I remember the child in the manger as he sleeps
Wherever there are people giving gifts, exchanging cards
I believe that Christmas is truly in their hearts

Let's light our Christmas trees for a bright tomorrow
Where nations are at peace, and all are one in God

Let's sing Merry Christmas and a happy holiday
This season may we never forget the love we have for Jesus
Let him be the one to guide us as another new year starts
And may the spirit of Christmas be always in our hearts

In every prayer and every song the community unites
Celebrating the birth of our savior Jesus Christ
Let love like that starlight on that first Christmas morn
Lead us back to the manger where Christ the child was born

So come let us rejoice, come and sing the Christmas carol
With one big joyful voice proclaim the name of the Lord

Let's sing Merry Christmas and a happy holiday
This season may we never forget the love we have for Jesus
Let him be the one to guide us as another new year starts
And may the spirit of Christmas be always in our hearts

Let's sing Merry Christmas and a happy holiday
The season may we never forget the love we have for Jesus
Let him be the one to guide us as another new year starts
And may the spirit of Christmas be always in our hearts
"
"""A Christmas Carol""",Jose Mari Chan,"""Christmas In Our Hearts""","

Sing a song of gladness and cheer
For the time of Christmas is here
Look around about you and see
What a world of wonder
This world can be

Sing a Christmas carol
(Sing a Christmas carol)
Sing a Christmas carol
(Sing a Christmas carol)
Sing a Christmas carol like the children do
And enjoy the beauty
All the joy and beauty
That a merry Christmas can bring to you

Sing a song of gladness and cheer
For the time of Christmas is here
Look around about you and see
What a world of wonder
This world can be

Sing a Christmas carol
Sing a Christmas carol
Sing a Christmas carol like the children do
And enjoy the beauty
All the joy and beauty
That a merry Christmas can bring to you

Sing a song of gladness and cheer
For the time of Christmas is here
Look around about you and see
What a world of wonder
This world can be

And enjoy the beauty
All the joy and beauty
That a merry Christmas can bring to you
"
"""A Perfect Christmas""",Jose Mari Chan,"""Christmas In Our Hearts""","

My idea of a perfect Christmas
Is to spend it with you
In a party or dinner for two
Anywhere would do
Celebrating the yuletide season
Always lights up our lives
Simple pleasures are made special too
When they're shared with you

Looking through some old photographs
Faces and friends we'll always remember
Watching busy shoppers rushing about
In the cool breeze of December
Sparkling lights all over town
Children's carols in the air
By the Christmas tree
A shower of stardust on your hair

I can't think of a better Christmas
Than my wish coming true
And my wish is that you'd let me spend
My whole life with you

Looking through some old photographs
Faces and friends we'll always remember
Watching busy shoppers rushing about
In the cool breeze of December
Sparkling lights all over town
Children's carols in the air
By the Christmas tree
A shower of stardust on your hair

I can't think of a better Christmas
Than my wish coming true
And my wish is that you'd let me spend
My whole life with you

My idea of a perfect Christmas
Is spending it with you
"
"""Give Me Your Heart For Christmas""",Jose Mari Chan,"""Christmas In Our Hearts""","

Give me your heart for Christmas
Wrap it with joy and cheer
Let every beat sing to repeat
Our love will last each moment of the year
Just...give me your heart for Christmas
Only your love will do
And with each sigh you'll know that I
Have given you my heart for Christmas, too
And when it's Christmas eve
We'll sit around the tree
And hear the church bells ring
They're ringing for you and me
So...give me your heart, darling, for christmas
Open it wide for me (just for Christmas)
And in return my love will burn
As bright as every candle on the tree
Give me your heart for Christmas
"
