Song,Artist,Album,Lyrics
"""Sino Ako Sa 'Yo""",Angeline Quinto,"""Higher Love""","

ohhhh...

Hindi mo na pinapansin
Mga yakap kong magsasabing ikaw pa rin
Nasa'n na ba ang 'yong lambing
Dati mong binubulong sa 'kin ako pa rin

'Di mo ba sinasadya
O meron nang iba sa puso mo
Tapat sa 'kin ang iibig
'Di ko na makikita
Sarili ko sa iyong mata

Sino na ako sa 'yo
Sino na sa puso mo
Hindi mo ba napapansin
Lumalayo ka na sa 'kin
Lumalamig na ang halik
Na dati rati kay tamis
Sino na ako sa 'yo
Sino na ako sa puso mo
Ooh...

Kapiling ka, kasama ka
Ngunit isip mo at puso ay malayo na
Kulang pa ba o ayaw mo na
Sa pag-ibig ko sa 'yo pa rin naglalambing

'Di mo ba sinasadya
O meron nang iba sa puso mo
Tapat sa 'kin ang iibig
'Di ko na makikita
Sarili ko sa iyong mata

Sino na ako sa 'yo
Sino na sa puso mo
Hindi mo ba napapansin
Lumalayo ka na sa 'kin
Lumalamig na ang halik
Na dati rati kay tamis
Sino na ako sa 'yo
Sino na ako sa puso mo
Oh...

Sino na ako sa 'yo
Sino na sa puso mo
Hindi mo ba napapansin
Lumalayo ka na sa 'kin
Lumalamig na ang halik
Na dati rati kay tamis
Sino na ako sa 'yo
Sino na ako sa puso mo
"
"""Ako Na Lang""",Angeline Quinto,"""Higher Love""","

kung may masasaktan, ako na lang
kung mayrong iiwan, ako na lang
alam kong mahirap tanggapin
sa pag-ibig na hinihiram lang natin

kung may mag-iisa, ako nalang
sumbat at galit ng iba, ako nalang
alam kong mayron ka ng iba.
pero bakit minahal pa rin kita

kasalanan man ang ibigin ka
kahit noon pa may alam ko na
hindi ako nag-iisa sa puso mo
pero ikaw sinisigaw nito

kung may mag-iisa, ako nalang
sumbat at galit ng iba, ako nalang
alam kong mayron ka ng iba.
pero bakit minahal pa rin kita

kasalanan man ang ibigin ka
kahit noon pa may alam ko na
hindi ako nag-iisa sa puso mo
pero ikaw sinisigaw nito
tanong ng isip ay hanggang kailan
sigaw ng puso ay walang hanggan
hindi ako nag-iisa sa puso mo
pero ikaw sinisigaw nito
"
"""Ikaw Ang Aking Mundo""",Angeline Quinto,"""Higher Love""","

Noong iwan mo âko
Puso't isipan gulong-gulo
Paano na pag-ibig kong ito
Laan para sayo
Masakit isipin bigat sa damdamin
Ang nakaraan natin
Tila nakalimutan mo narin
Walang halaga sigaw ng puso ko
Ang hirap mong limutin
Pagkat ikaw'y mahal sa akin
Lubos nasasaktan damdamin ko

Ikaw ang aking mundo
Umiikot lang sayo
Nang ako ay iwan mo
Sakit ang natamo
Ngunit ang tanging hiling
Ika'y magbalik sa âkin
Mahala ako'y iyong dinggin
Ikaw lang ang aking mamahalin

Sa tuwing naaalala ko
Mahigpit na yakap mo
Nagdurugo ang aking puso
Nanghihinayang ako
Ngayon nagsisisi
Sa kasalanan na aking nagawa
Ako sana ay bigyan ng pansin
At patawarin

Walang halaga sigaw ng puso ko
Ang hirap mong limutin
Pagkat ikaw'y mahal sa akin
Lubos nasasaktan ang damdamin ko

Ikaw ang aking mundo
Umiikot lang sayo
Nang ako ay iwan mo
Sakit ang natamo
Ngunit ang tanging hiling
Ika'y magbalik sa âkin
Mahal ako ay iyong dinggin
Ikaw lang ang mamahalin ko

Ikaw ang aking mundo
Umiikot lang sayo
Nang ako ay iwan mo
Sakit ang natamo
Ngunit ang tanging hiling
Ika'y magbalik sa âkin
Mahal ako ay iyong dinggin
Ikaw lang ang mamahalin

Ang aking mundo.
"
"""Kung Sakali Man""",Angeline Quinto,"""Higher Love""","

Heto na naman ako
Nananaginip nang gising
Iniisip ang ating kahapong nakalipas
Kay saya ng ating pagsasama
Ngunit bakit biglang nawala na parang bula
Sana'y 'di mo malimutan
Ang ating pinagsamahan
Kung sakali mang
May minamahal ka ng iba
Pipilitin ang sarili na maging masaya
At kung sakaling ika'y babalik
Ako'y nandito lang
Kung sakali man
Heto ka na naman
Naglalaro sa aking isipan
Paano ba matatakbuhan ang nararamdaman
Gusto kitang makitang masaya
Paano na kung sa iba ka na liligaya
Sana'y 'di mo malimutan
Ang ating pinagsamahan
Kung sakali mang
May minamahal ka ng iba
Pipilitin ang sarili na maging masaya
At kung sakaling ika'y babalik
Ako'y nandito lang
Kung sakali man
Ako sana'y dinggin umaasa pa rin
Ang puso kong ito'y 'di bibitiw
Sana'y 'di mo malimutan
Ang ating pinagsamahan
Kung sakali mang
May minamahal ka ng iba
Pipilitin ang sarili na maging masaya
At kung sakaling ika'y babalik
Ako'y nandito lang
Kung sakali man...
Kung sakali man
Ako'y nandito lang...
"
"""Bring Back The Times""",Angeline Quinto,"""Higher Love""","

I know I've hurt you before
When we were much younger
Would you wish for us once more
To be together and stronger
If we could just only

Bring back the times
When we were blind
When all we see is us until forever
Haven't you noticed sometimes
How I wish you're still mine
And I can't deny I'm still in love with you

I just hope the pain is gone
But not the feelings hmmm
And if I can just change the past
For you to believe in me again
Can we start all over?

Bring back the times
When we were blind
When all we see is us until forever
Haven't you noticed sometimes
How I wish you're still mine
And I can't deny I'm still in love with you

Ohhh babe wont you tell me
That you dont love me anymore
Coz if you do, if you still do
Let's give it a chance to make up

Bring back the times
Bring it back again
When all we see is us until forever
Haven't you noticed sometimes
How I wish you're still mine
And I can't deny I'm still in love
I'm still in love with you

My forever, when you believed in us
I still love you
Haven't you noticed sometimes
How I wish you're still mine
And I can't deny I'm still in love with youâ¦
"
"""Hanggang Kailan Kita Mamahalin""",Angeline Quinto,"""Higher Love""","

Kayrami nang nabago sa buhay mula nang tayo'y nagmahalan
Puso ko'y natutong tumibok sa isang kumpas hanggang isang pintig na lamang
Ang marinig mula sa âting dibdib ngunit paraiso na ating narating
Ngayo'y naglalaho, tulad ng isang bituin

Habang ikaw ay naririto sa dibdib
Ipaglalaban ko ating pag-ibig
Sa harap ng paghihirap at pasakit
Ako'y handang handang magtiis

hangga't di kita lubusang maintindihan
aamimin ko ang pagkukulang
hanggang kailan kita mamahalin

tanong ng puso ngayo'y naninimdim
Kayrami nang nagbago sa buhay mula nang tayo'y nagmahalan
Puso ko'y natutong tumibok sa isang kumpas hanggang isang pintig na lamang
Ang marinig mula sa âting dibdib ngunit paraiso na ating narating

Ngayo'y naglalaho, tulad ng isang bituin
Habang ikaw ay naririto sa dibdib
Ipaglalaban ko ating pag-ibig
Sa lahat ng paghihirap at pasakit

Ako'y handang handang magtiis

hangga't di kita lubusang maintindihan
aamimin ko ang pagkukulang
hanggang kailan kita mamahalin
tanong ng puso ngayo'y naninimdim
oh...
Habang ikaw ay naririto sa dibdib
Ipaglalaban ko ating pag-ibig
Sa lahat ng paghihirap at pasakit
Ako'y handang handang magtiis
Hangga't di kita lubusang maintindihan
Aaminin ko ang pagkukulang
Hanggang Kailan Kita Mamahalin
Tanong ng puso ko ngayo'y naninimdim
Habang nadaramang kailangan mo ako
Kung hanggang kailan kita mamahalin
Yan ay di na, kailangan pang tanungin
"
"""Gusto Kita""",Angeline Quinto,"""Sana Bukas Pa Ang Kahapon""","

Gusto kita
sa puso ko'y ikaw lang ang mahalaga
pilitin mang limutin ka ay hindi ko magagawa
Parang alipin mo ang isip at
damdamin ko

Gusto kita
pagkat ang kilos mo'y
sadyang ibang-iba
mahinhin at malambing pa,
katangiang di mo sadya
pag-ibig kong ito'y hindi na
magbabago pa .

Kahit sa-bihin na mali ako
alipin mo o bihag mo, ako'y iyong-iyo
kung pag-ibig ang pag-uusapan,
di ko na ililihim pa
ang damdamin ko sa'yo
sa akin ay gusto kita.

Kahit sa-bihin na mali ako
alipin mo o bihag mo, ako'y iyong-iyo
kung pag-ibig ang pag-uusapan,
di ko na ililihim pa
ang damdamin mo sa'yo
sa akin ay gusto kita.

Gusto kita
pagkat ang kilos mo'y
sadyang ibang-iba
mahinhin at malambing pa,
katangiang di mo sadya
pag-ibig kong ito'y hindi na
magbabago pa

Kahit sa-bihin na mali ako
alipin mo o bihag mo, ako'y iyong-iyo
kung pag-ibig ang pag-uusapan,
di ko na ililihim pa
ang damdamin ko sa 'yo
sa akin ay gusto kita

Ka--hit sa-bihin na mali ako
alipin mo o bihag mo, ako'y iyong-iyo
kung pag-ibig ang pag-uusapan,
di ko na ililihim pa
ang damdamin ko sa'yo
sa akin ay gusto kita
"
"""Why Can't It Be""",Angeline Quinto,"""Sana Bukas Pa Ang Kahapon""","

You came along, unexpectedly
I was doing fine in my little world
Oh baby please don't get me wrong
âCause I'm not complaining
But you see, you got my mind spinning
Why can't it be
Why can't it be the two of us
Why can't we be lovers
Only friends
You came along
At a wrong place, at a wrong time
Or was it me
Baby I dream of you every minute
You're in my dreams
You're always in it
That's the only place I know
Where you could be mine
And I'm yours but only
Till I wake up
Why can't it be
Why can't it be the two of us
Why can't we be lovers
Only friends
You came along
At a wrong place, at a wrong time
You came along
At a wrong place, at a wrong time
Or was it me
"
"""Umiiyak Ang Puso""",Angeline Quinto,"""Sana Bukas Pa Ang Kahapon""","

Bakit ba ang buhay ko'y ganito?
Wala na yatang natitirang pag-asa sa mundo
Lagi na lang tayong pinaglalayo
'Di ba nila nadaramang ang pag-ibig ko sa iyo'y totoo?

'Di ko na kaya na humanap pa ng iba
Pagka't ikaw lang ang tanging sinasamba
Alam mo bang kapag kapiling ka
Bawa't sandali ay walang kasing ligaya

Umiiyak ang puso ko't sumisigaw
Pati ang isip ko't damdamin ay humihiyaw
Buhay kong ito'y walang halaga
Kung ang pagmamahal mo ay mawawala pa

Umiiyak ang puso ko't sumisigaw
Pati ang isip ko't damdamin ay humihiyaw
Pagmamahal mo lang ang tanging pag-asa
'Di ko kayang mabuhay kung lalayo ka

'Di ko na kaya na humanap pa ng iba
Pagka't ikaw lang ang tanging sinasamba
Alam mo bang kapag kapiling ka
Bawa't sandali ay walang kasing ligaya

Umiiyak ang puso ko't sumisigaw
Pati ang isip ko't damdamin ay humihiyaw
Buhay kong ito'y walang halaga
Kung ang pagmamahal mo ay mawawala pa

Umiiyak ang puso ko't sumisigaw
Pati ang isip ko't damdamin ay humihiyaw
Pagmamahal mo lang ang tanging pag-asa
'Di ko kayang mabuhay kung lalayo ka

Umiiyak ang puso ko't sumisigaw
Pati ang isip ko't damdamin ay humihiyaw
Buhay kong ito'y walang halaga
Kung ang pagmamahal mo ay mawawala pa
Umiiyak ang puso ko't sumisigaw
Pati ang isip ko't damdamin ay nauuhaw
Pagmamahal mo lang ang tanging pagasa
'Di ko kayang mabuhay kung lalayo ka
"
"""Someday""",Angeline Quinto,"""Sana Bukas Pa Ang Kahapon""","

Someday you're gonna realize
One day you'll see this through my eyes
By then I won't even be there
I'll be happy somewhere even if I cared

I know you don't really see my worth
You think you're the last guy on earth
Well I've got news for you
I know that I'm not that strong
But it won't take long, won't take long

Cause, someday someone's gonna love me
The way I wanted you to need me
Someday someone's gonna take your place
One day I'll forget about you
You'll see I won't even miss you
Someday, someday

Right now I know you can't tell
I'm down and I'm not doing well
But one day these tears, they will all run dry
I won't have to cry sweet goodbye

Cause, someday someone's gonna love me
The way I wanted you to need me
Someday someone's gonna take your place
Oh, one day I'll forget about you
You'll see I won't even miss you
Someday, I know someone's gonna be there

Someday someone's gonna love me
The way I wanted you to need me
Someday someone's gonna take your place
One day I'll forget about you
You'll see I won't even miss you
Someday, someday
"
"""Wherever You Are""",Angeline Quinto,"""Sana Bukas Pa Ang Kahapon""","

I love to see the ocean's beauty
And the moon that shines above
Alone in the sand looking at the stars
Wishing someday I would find true love
Would it be nice to see the morning
With the one you love the most
Would it be nice to say goodnight
To the one you hold so close to your heart
To your heart
The wind that blows the dove
Is the wind that blows my love
Hope it'll find its way to you wherever you are
I love to sit in fields of green
Looking deeply through the sky
Watching birds as they fly by
Hoping someday fate will bring me true love
Would it be nice to hold someone
So dear near you're heart
Would it be nice to hear those words
I love you from the one that you love
That you love
The wind that blows the dove
Is the wind that blows my love
Hope it'll find its way to you wherever you are
I'd love to see myself one day
In the arms of someone
Who will share her life with me, selflessly
Someday, you will find your way to me
Yeah yeah yeah yeah
Yeah yeah yeah
The wind that blows the dove
Is the wind that blows my love
Hope it'll find its way to you wherever you are
The wind that blows the dove
Is the wind that blows my love
Hope it'll find its way to you wherever you are
Wherever you are
Wherever you are
Wherever you are
"
"""Hindi Ko Kaya""",Angeline Quinto,"""Sana Bukas Pa Ang Kahapon""","

Magmula ng magkalayo
Araw gabi nalulungkot
Di matanggap ng damdamin
Na ikaw ay hindi na akin.

Pa'no ang gagawin ko
Nasana'y na sa piling mo
Sana'y hindi tayo nagkalayo

Sana'y naririnig mo.

Hindi ko kaya ang limutin kita
Masdan mo lumuluha ang aking mga mata

Pilitin ko man ako'y nasasaktan
Ang katotohanan ay mahal parin kita

Nasan kaman sana'y dinggin
Puso ko ay muling mahalin
Ang nagdaan muling balikan
Muling buhayin ang pag-mamahalan
IV
Pa'no ang gagawin ko
Nasanay nasa piling mo
Sana'y hindi tayo nagkalayo
Sana'y naririnig mo.
Hindi ko kaya ang limutin kita
Masdan mo lumuluha ang aking mga mata
Pilitin ko man ako'y nasasaktan
Ang katotohanan ay mahal parin kita
ahhhh...
Hindi ko kaya ang limutin kita
Masdan mo lumuluha ang aking mga mata
Pilitin ko man ako'y nasasaktan
Ang katotohanan ay mahal parin ...
kita ...
"
"""Muli""",Angeline Quinto,"""Sana Bukas Pa Ang Kahapon""","

Araw - gabi
Bakit naaalala ka't
Diko malimot - limot ang
Sa atin ay nagdaan
Kung nagtatampo ka
At kailangan bang ganyan
Dingging ang dahilan
At ako ay pag - bigyan
Kailangan ko
Ang tunay na pag - ibig mojavascript: void(0)
Dahil tanging ikaw lang ang
Pintig ng puso ko
Hahayaan mo ba
Na maging ganoon na lang
Ang isa't - isay
Mayro'ng pagdaramdam
Bakit di pagbigyang muli
Ang ating pagmamahalan
Kung mawawala ay
Di bat sayang naman
Lumipas natin tila
Bat kailang lang
At kung nagkamali sayo
Patawad ang pagsamo ko
Tayo na't ulitin
Ang pag - ibig natin
Muli ikaw lang at ako
"
"""Forever""",Angeline Quinto,"""Sana Bukas Pa Ang Kahapon""","

We've come so far
To leave it all behind
I wonder why

Why did you go away
You left me all alone
No words can say
My love, please stay

You and I
We have moments left to share
You and I
We can make it anywhere
You and I
We belong in each other's arms
There can be no other love
Now I know that we can have it all
Forever

Each night I pray
That we can be together
Once again

Forevermore we'll stay
In love this way
No matter what they say until the end

You and I
We have moments left to share
You and I
We can make it anywhere
You and I
We belong in each other's arms
There can be no other love
Now I know that we can have it all
Forever

You and I
We have moments left to share
You and I
We can make it anywhere
You and I
We belong in each other's arms
There can be no other love
Now I know that we can have it all
Forever
Now I know that we can have it all
Forever
"
"""Sana Bukas Pa Ang Kahapon""",Angeline Quinto,"""Sana Bukas Pa Ang Kahapon""","

Kung sanay darating palang
ang sa akin nagdaan
Di ako mabibigla
at mapag hahandaan

kabiguan, kasawian
sanay di akin na lang
sana bukas pa ang kahapon

Sana maiiwasan ko
ang tayo'y magkalapit
kung alam kong luha lang
ang magiging kapalit

akala kong pag mamahal
bakit pa nag kaganon
sana bukas pa
sana bukas pa ang kahapon

kung maibabalik ko lang
ang kamay ng orasan
Sana ako'y may bukas pa
sa kasawia'y makakaiwas pa

Ang lahat may lunas pa
kong ang yong kahapon
sanay bukas pa

Ang pagsisisi nga nama'y
laging sa dakong huli
Ang mangyayari pa lang
Di natin alam kasi

Dahil di natin hawak
ang pagtakbo ng panahon
Sana bukas pa
sana bukas pa ang kahapon

Kung maibabalik ko lang
ang kamay ng orasan
Sana ako'y may bukas pa
sa kasawia'ymakakaiwas pa

ohhhhhhhhhh

Ang lahat may lunas pa
kung ang yong kahapon
sana'y bukas pa

Ang pagsisisi nga nama'y
laging sa dakong huli
Ang mang yayari pa lang
Di natin alam kasi

Dahil di natin hawak
ang pagtakbo ng panahon

Sana bukas pa
Sana bukas pa
sana bukas pa ang kahapon
"
"""Para Bang, Para Lang""",Angeline Quinto,"""@LoveAngelineQuinto""","

Para bang, Para bang
Para lang, para bang, para lang
Para bang, Para bang
Para lang, para bang, para lang
Para bang, Para bang
Para lang, para bang, para lang
Para bang, Para bang
Para lang, para bang, para lang

Naglalambing sa iyong piling
Pilit mo akong yayakapin sa tuwing gustuhin
Araw gabi ika'y nasa tabi
'Di hahayaan na tayo'y mawalay
Gagawin mo'ng lahat para sa'kin
Sabihin hiling at iyong susundin
Hawak mong palaging kamay
At hindi bibitiw habambuhay

Para bang lumilipad sa ulap
Para bang isang anghel ang kayakap
Kasama kahit nasa'n pa man
Hinding hindi ako iiwan
Para bang nananaginip lamang
Parang pininta na magandang larawan
Para para bang ang lahat ng pangarap
Natupad ng lahat sapagkat ang lahat ng ito'y
Para para lang sa iyo.

Bawat araw na lumipas
Hindi nagbabago sa akin ang pag ibig mo
Kasama kitang naglakbay sa buhay
Nagpatibay ng pagmamahalan
Ngayon ang panahon nawa'y sapat
Kung maisusukli ko
Ang mahalin ka lamang ng buong puso
'Di na aalis sa tabi mo
Pangako ko sa iyo

Para bang lumilipad sa ulap
Para bang isang anghel ang kayakap
Kasama kahit nasa'n pa man
Hinding hindi ako iiwan
Para bang nananaginip lamang
Parang pininta na magandang larawan
Para para bang ang lahat ng pangarap
Natupad ng lahat sapagkat ang lahat ng ito'y
Para para lang sa iyo.

(Habang buhay na pag-ibig mo ay walang kapantay)
Kasama kahit nasaan ka man
(Habang buhay na pag-ibig mo ay walang kapantay)
Para para bang ang lahat ng pangarap natupad

Para bang lumilipad sa ulap
Para bang isang anghel ang kayakap
Kasama kahit nasa'n pa man
Hinding hindi ako iiwan
Para bang nananaginip lamang
Parang pininta na magandang larawan
Para para bang ang lahat ng pangarap
Natupad ng lahat sapagkat ang lahat...

Para bang lumilipad sa ulap
Para bang isang anghel ang kayakap
Kasama kahit nasa'n pa man
Hinding hindi ako iiwan
Para bang nananaginip lamang
Parang pininta na magandang larawan
Para para bang ang lahat ng pangarap
Natupad ng lahat sapagkat ang lahat ng ito'y
Para para lang sa iyo
"
