Song,Artist,Album,Lyrics
"""Lupa Man Ay Langit Na Rin""",Lea Salonga,"""Small Voice""","

Nakita ko ang tunay na pag-asa
Natagpuan ang tunay na ligaya
Mahal naming panginoon ako'y sumasamba
Pagka't sa piling mo'y walang kasing ganda

Ikaw ang nagturo ng tamang landasin
Sa puso at aking damdamin
Dinggin ang papuri, ang bawat dalangin
Dahil sa 'yo lupa man ay langit na rin

Umasa kang ikaw ang iisipin
Pangalan mo ang laging tatawagin
Mahal naming panginoon hindi ka lilimutin
Pagka't ikaw ang siyang gabay ng damdamin

Ikaw ang nagturo ng tamang landasin
Sa puso at aking damdamin
Dinggin ang papuri, ang bawat dalangin
Dahil sa 'yo lupa man ay langit na rin
Dahil sa 'yo lupa man ay langit na rin
"
"""Rainbow Connection""",Lea Salonga,"""Small Voice""","

Why are there so many
Songs about rainbows? 
And what's on the other side
Rainbows have visions
And only illusions
Rainbows have nothing to hide
So we've been told
And some choose to believe it
I know they're wrong wait and see
Someday we'll find it
The rainbow connection
The lovers, the dreamers and me

Who says that ev'ry wish
Would be heard and answered
When wished on a morning star
Somebody thought of that
And someone believed it
Look what it's done so far
What's so amazing
That keeps us star-gazing? 

And what do you think we might see
Someday we'll find it
The rainbow connection
The lovers, the dreamers and me

[Coda:]
All of us under it's spell
We know that it's probably magic

Have you been half asleep
And have you heard voices
I've heard them calling my name
Is this the sweet sound
That calls the young sailors
The voice might be one and the same
I've heard it too many times to ignore it
It's something that I'm supposed to be
Someday we'll find it
The rainbow connection
The lovers, the dreamers and me

La la la la la la la
La la la la la la la la
"
"""Sing""",Lea Salonga,"""Small Voice""","

Sing, sing a song
Sing out loud, sing out strong
Sing of good things, not bad
Sing out happy, not sad

Sing, sing a song
Make it simple
To last your whole life long
Don't worry if it's not good enough
For anyone else to hear
Just sing, sing a song

La la la la la la la la la la  la
La la la la la la la

[Chorus:]
Sing, sing a song
Let the world sing along
Sing of love there could be
Sing for you and for me

Sing, sing a song
Make it simple
To last your whole life long
Don't worry if it's not good enough
For anyone else to hear
Just sing, sing a song
(just sing, sing a song)
Just sing, sing a song

La la la la la la la la la la  la
La la la la la la la

La la la la la la la la la la  la
La la la la la la la [to fade]
"
"""Someone's Waiting For You""",Lea Salonga,"""Small Voice""","

Be brave little one
Make a wish for each sad little tear
Hold your head up though no one is near
Someone's waiting for you

Don't cry little one
There'll be a smile where a frown used to be
You'll be part of a love that you see
Someone's waiting for you

Refrain:
Always keep a little pray'r in your pocket
And you're sure to see the light

Soon, there'll be joy and happiness
And your little world will be bright
Have faith little one
'til your hopes and your wishes come true
You must try to be brave little one
Someone's waiting to love you

Always keep a little pray'r in your pocket
And you're sure to see the light
Soon, there'll be joy and happiness
And your little world will be bright
Have faith little one
'til your hopes and your wishes come true
You must try to be brave little one
Someone's waiting to love you
"
"""Thank You For The Music""",Lea Salonga,"""Small Voice""","

I'm nothing special
In fact, I'm a bit of a bore
If I tell a joke
You probably heard it before

But I have a talent
A wonderful thing
'cause everyone listens
When I start to sing
I'm so grateful and proud

All I want is to sing it loud

[Refrain:]
So, I say, thank you for the music
The songs I'm singing
Thanks for all the joy they're bringing
Who can live without it, I ask in all honesty
What would life be without a song or dance
What are we
So, I say, thank you for the music
For giving it to me

Mother says I was a dancer before I could walk
Uhmmm...she says I began to sing long before I could talk
But, I often wonder how did it all start
To find that there's nothin' can capture a heart
Like a memory can
Well, whoever it was, I'm a fan

[repeat refrain]

I've been so lucky, I am the girl with golden hair
I want to sing it out to everybody
What a joy, what a life, what a chance

Thank you for the music
The songs I'm singing
Thanks for all the joy they're bringing
Who could live without it, I ask in all honesty
What would life be without a song or dance
What are we
So, I say, thank you for the music
For giving it to me

So, I say, thank you for the music
For giving it to me
"
"""When You Wish Upon A Star""",Lea Salonga,"""Small Voice""","

When you wish upon a star
Makes no difference who you are
Anything your heart desires
Will come to you

If your heart is in a dream
No request is too extreme
When you wish upon a star
Your dreams come true

[Refrain:]
Fate is kind
She brings to those who love
The sweet fulfillment of
Their secret longing

Like a bolt out on the blue
Fate steps in and sees you through
When you wish upon a star
Your dreams come true

[repeat refrain and last stanza]
"
"""Anything For You""",Lea Salonga,"""Lea""","

Anything for you
Though you're not here
Since you said we're through
It seems like years

Time keeps draggin' on and on
And forever's been and gone
Still I can't figure what went wrong

I'd still do anything for you
I'll play your game
You hurt me through and through
But you can have your way

I can't pretend each time I see you
That I don't care and I don't need you
And though you'll never see me cryin'
You know inside I feel like dyin'

And I'd do anything for you
In spite of it all
I've learned so much from you
You made me strong

Don't you ever think I don't love you
That for one minute I forgot you
But sometimes things don't work out right
And you just have to say goodbye

I hope you find someone to please you
Someone who'll care and never leave you
But if that someone ever hurts you
You just might need a friend to turn to

And I'd do anything for you
I'll give you up
That's what I should do
To make you happy

I can't pretend each time I see you
That I don't care and I don't need you
And though inside I feel like dyin'
You know you'll never see me cryin'

Don't you ever think that I don't love you
That for one minute I forgot you
But sometimes things don't work out right
And you just have to say goodbye.
Don't want to say goodbye
"
"""I Still Believe""",Lea Salonga,"""Lea""","

[Charlie:]
Bakit ba 'pag kausap ka
I know that our love is forever

[Lea:]
Lalo na 'pag kasama ka
I know that we're made for each other

[Both:]
'cause I still believe in love at first sight
I don't think it's right to leave me
Just for a lonely night
And since our love will stand the test of time

[Lea:]
Maybe you and me will play it right

[Charlie:]
Nais ko na malaman mo
I'm willing to wait for a while

[Lea:]
Wait and see, what our love can be
We're ready to face life together

[Both:]
'cause I still believe in love at first sight
I don't think it's right to leave me
Just for a lonely night
And since our love will stand the test of time
Maybe you and me will play it right

[Both:]
'cause I still believe in love at first sight

[Charlie:]
I don't think it's right to leave me

[Both:]
Just for a lonely night
And since our love will stand the test of time

[Charlie:]
Maybe you and me will play it right

[Lea:]
Bakit ba 'pag kasama ka

[Both:]
'pag kasama ka.
"
"""I Wanna Little Love""",Lea Salonga,"""Lea""","

Oooh oooh oooh oooh

What I feel inside me
I never felt before
My arms are shaking
Whenever you walk through my door

And through the night
I feel so alive
When you and I
Are together side by side

I wanna little love
Give me love
I wanna little love
From you

I wanna little love
Give me love
I wanna little love
Deep inside you

I need your lovin'
Makes my heart feel satisfied
I feel on movin'
Everytime you walk me by

The feel of love
Just a bit of love
I want from you
And in fact the rest let me do

I wanna little love
Give me love
I wanna little love
From you

I wanna little love
Give me love
I wanna little love
Deep inside you

Let me hold you

I want to feel the heat inside
Let my arms around you
Let me know you're my desire

The feel of love
Just a bit of love
I want from you
And in fact the rest let me do

I wanna little love
Give me love
I wanna little love
From you

I wanna little love
Give me love
I wanna little love
Deep inside you

[Spoken:]
I wanna little love
I wanna little love from you

The feel of love
Just a bit of love
I want from you
And in fact the rest let me do

I wanna little love
Give me love
I wanna little love
From you

I wanna little love
Give me love
I wanna little love
Deep inside you

I wanna little love
Give me love
I wanna little love
From you

I wanna little love
Give me love
I wanna little love
Deep inside you [to fade]
"
"""If I Give My Heart To You""",Lea Salonga,"""Lea""","

If I give my heart to you
Will you handle it with care? 
Will you always treat me tenderly? 
And in every way we feel

If I give my heart to you
Will you give me all the love? 
Will you swear that you'll be true to me? 
By the light that shines above

Will you side with me when I'm sad? 
Smile with me when I'm glad
And always be as you are with me tonight

Think it over and be sure

Please don't answer 'til you do
Will you promise all these things to me? 
Then I'll give my heart to you

Will you side with me when I'm sad? 
Smile with me when I'm glad
And always be as you are with me tonight

Think it over and be sure
Please don't answer 'til you do
Will you promise all these things to me? 
Then I'll give my heart to you

Think it over and be sure
Please don't answer 'til you do
Will you promise all these things to me? 
Then I'll give my heart to you
"
"""Mula Noon, Hanggang Ngayon""",Lea Salonga,"""Lea""","

Bakit kaya, 'pag nakikita ka
Araw ko'y gumaganda at laging masaya
Ganyan ang damdamin ko nadarama mula noon
Hindi nagbabago hanggang ngayon

Bakit kaya, 'pag nakausap ka
'Di nakakasawa and iyong pagsalita
Tulad ng isang awiting kay gandang pakinggan
Mula sa simula hanggang wakas

[Chorus:]
Sadyang ganyan and damdamin ko sa 'yo
Mahirap maintindihan, subalit totoo
Kahit kailan, sa buhay kong ito
'Di ka lilimutin 
Mula noon, hanggang ngayon

Bakit kaya, 'pag nakausap ka
'Di nakakasawa and iyong pagsalita
Tulad ng isang awiting kay gandang pakinggan
Mula sa simula hanggang wakas

Sadyang ganyan and damdamin ko sa 'yo
Mahirap maintindihan, subalit totoo
Kahit kailan, sa buhay kong ito
'Di ka lilimutin 
Mula noon, hanggang ngayon

Bakit kaya, puso'y nagtatanong
Mahirap maintindihan, subalit totoo
Ewan ko ba, sa damdamin kong ito
Hindi pa rin nagbabago 
Mula noon, hanggang ngayon

Hindi pa rin nagbabago 
Mula noon, hanggang ngayon.
"
"""Only You""",Lea Salonga,"""Lea""","

Still don't understand how love so strong
Melts and fades away just like a song
Can't explain how you and I would grow
Now I'm alone, out on my own

[Chorus:]
Only you, light up my life, Only you
Night after night, Only you
Only your love feels so right
Only you

Yesterday when love we had was new
No one in our world just me and you
Take me back where you and I belong
Where love was strong, it's been so long

Only you, light up my life, Only you
Night after night, Only you, Only you
Only your love feels so right

Only you, light up my life, Only you
Night after night, Only you, Only you
Only your love feels so right
Changing my life, only you.
"
"""Please Naman""",Lea Salonga,"""Lea""","

Ohh ahh...
Everytime I'm alone, I think of you
Seconds seem like hours
I still miss you
Pag-ibig ko'y ikaw kahit nagkalayo
In other words, I'm still in love with you

Everytime I recall the thoughts of you
Memories of laughter, we have gone through
Paano lilimutin ang lahat na ito? 
In other words, I'm still in love with you

Oh, please naman
Oh, please naman
Won't you give a chance
To mend this broken heart
Oh, please naman
Oh, please naman
Come back to me
And help me understand

Everytime I recall the thoughts of you
Memories of laughter, we have gone through
Paano lilimutin ang lahat na ito? 
In other words, I'm still in love with you

Oh, please naman
Oh, please naman
Won't you give a chance
To mend this broken heart
Oh, please naman
Oh, please naman
Come back to me
And help me understand

Sa gabi, naaalala ka
Is there a way I can make you stay? 
I need your love, now that you're far away
I'll wait for you, forever more.

Oh, please naman
Oh, please naman
Won't you give a chance
To mend this broken heart
Oh, please naman
Oh, please naman
Come back to me
And help me understand

Come back to me
And help me understand
"
"""That Situation""",Lea Salonga,"""Lea""","

There's so much in life
That we would like to do
We can wait for love
Until we know it's true
It's up to us
Not to jump into that situation

I'm too young, not ready yet
I got so much to do
Got to take it step-by-step
It's best for me and you
It's up to us
Not to jump into that situation

Let's take it easy
One step at a time
Why should we risk it? 
Our future's on the line
It's up to us
Not to get into that situation

Is this what, what we want? 
Is it worth risking? 
All we have ahead to do
Let's not make that mistake
We're gonna be all right
If we choose to wait

There's so much in life
That we would like to do
We can wait for love
Until we know it's true
It's up to us
Not to jump into that situation

I'm too young, not ready yet
I got so much to do
Got to take it step-by-step

It's best for me and you
It's up to us
Not to jump into that situation

Let's take it easy
One step at a time
Why should we risk it? 
Our future's on the line
It's up to us
Not to get into that situation

There's so much in life
That we would like to do
We can wait for love
Until we know it's true
It's up to us
Not to jump into that situation

Is this what, what we want? 
Is it worth risking? 
All we have ahead to do
Let's not make that mistake
We're gonna be all right
If we choose to wait

There's so much in life
That we would like to do
We can wait for love
Until we know it's true
It's up to us
Not to jump into that situation

It's up to us
Not to jump into that situation
It's up to us
Not to jump into that situation...
Situation... situation...
"
