Song,Artist,Album,Lyrics
"""Gusto Kita""",Ogie Alcasid,"""A Step Ahead""","

Ang kagandahan mo ay sadyang ibang-iba
'Pag ika'y natatanaw, ako'y laging natutunaw
Mga matang nangungusap, kung minsan nama'y kumikislap
At para bang ako'y tinutukso kapag nasusulyap

Gusto kita
Bawat araw na ginawa ng Diyos
Pangarap t'wina
Gusto kita
Kung 'di ka makakamtan
Mababaliw ako nang tuluyan

Lahat ng aking kaibigan, payo ay kalimutan ka
At baka ako'y mabilang lang sa mga naloko na
Kahit na magpumilit sa aking pangungulit
Ang pag-ibig niya'y hinding-hindi makakamit

Gusto kita
Bawat araw na ginawa ng Diyos
Pangarap t'wina
Gusto kita
Kung 'di ka makakamtan
Mababaliw ako nang tuluyan
Gusto kita
Bawat araw na ginawa ng Diyos
Pangarap t'wina
Gusto kita
Kung 'di ka makakamtan
Mababaliw ako nang tuluyan

Alam kong marami (Marami)
Ang pinaiibig mo
Ngunit masasabi ko lang
Tunay ang aking pagsuyo

La-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la
Gusto kita
Gusto kita

Alam kong marami
Ang pusong pinaiibig mo
Ngunit masasabi ko lang
Tunay ang aking pagsuyo

Gusto kita
Bawat araw na ginawa ng Diyos
Pangarap t'wina
Gusto kita
Kung 'di ka makakamtan
Mababaliw ako nang tuluyan
Gusto kita
Bawat araw na ginawa ng Diyos
Pangarap t'wina
Gusto kita
Kung 'di ka makakamtan
Mababaliw ako nang tuluyan
Gusto kita
"
"""Kahit Na Malayo Ka""",Ogie Alcasid,"""A Step Ahead""","

Nang nakita ka noon
Pilit kong iwasan ka
Ngunit 'di ko nagawa ang pagkukunwari
Umiiral ang damdamin ng puso ko

Tumatawag sa 'yong pansin
Nagpakilala ako sa 'yo
Kay bilis ng pangyayari
Naging kaibigan ka
Kahit ngayon, kahit malayo ka

Saan ka man naro'n ngayon
Naririnig mo man ito
Laging bahagi ka at naiisip kita
Sa puso ko'y 'di matanggal
Sa alaala ko'y ikaw
Pag-ibig ba ito?
Ako'y nagtatanong sa 'yo
Kahit na malayo ka

Tumatawag sa 'yong pansin
Nagpakilala ako sa 'yo
Kay bilis ng pangyayari
Naging kaibigan ka
Kahit ngayon, kahit malayo ka

Saan ka man naro'n ngayon
Naririnig mo man ito
Laging bahagi ka at naiisip kita
Sa puso ko'y 'di matanggal
Sa alaala ko'y ikaw
Pag-ibig ba ito?
Ako'y nagtatanong sa 'yo
Saan ka man naro'n ngayon
Saan ka man naro'n ngayon
Naririnig mo man ito
Laging bahagi ka at naiisip kita
Sa puso ko'y 'di matanggal
Sa alaala ko'y ikaw
Pag-ibig ba ito?
Ako'y nagtatanong sa 'yo
Kahit na malayo ka

Ooh
Ooh
"
"""Woman With No Name""",Ogie Alcasid,"""A Step Ahead""","

Looking back, I see her face again
So afraid and all alone since who knows when

Woman, can you hear me call?
There's a hope there after all
Deep inside the cold embrace I've known

You have never felt the touch of love
Calling out to all the clouds above
Taking steps to a somewhere
That is still uncertain of
The crying of a woman with no name
With no name

You repaid for the love you had to feel
Tell me please, is anything you'd have for me?

Caught up in the web you've made
A price that's never fully paid
Hanging on to shout your last appeal

You had always freedom of ev'thing more
Love was walked you, taught you, have you strong
Holding dreams of nothing
Tell me, who you do it for?
The wond'ring of a woman with no name

Caught up in the web you've made
A price that's never fully paid
Hanging on to shout your last appeal

You can find the Lord who showed the way
Love for you was what He brings today
Freeing you from bondage
And a price you've never paid
A chance to be a woman with a name
"
"""I Really Need You Baby""",Ogie Alcasid,"""Ogie Alcasid""","

Feeling new, thinking of you
Thinkin' about the time before
Never knew that we were through
To you walked out that door

Though I know it was wrong
For you to go
We could find a way
That's why you gotta stay

I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright
I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright

Now you're gone, I just can't go on
It's hard to live without you girl
But you die too, should I kneel before you
Oh girl, I'd give you the world

Though I know it was wrong
For you to go
We could find a way
That's why you gotta stay

I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright
I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright

Though I know it was wrong
For you to go
We could find a way
That's why you gotta stay

Though I know it was wrong
For you to go
We could find a way
That's why you gotta stay yeah

I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright
I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright
I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright
I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright
I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright
I really need you baby
I need you baby tonight
Just be beside me baby
Then everything will be alright
"
"""Dahil Mahal Kita""",Ogie Alcasid,"""On Air""","

Ano man ang sabihin nila
Ikay patuloy kong mamahalin
Maging sino ka man
Di na magbabago ang pag-ibig ko
Dahil minamahal kita
Walang makakapigil sa aking damdamin

Upang ikaw ay ibigin ko
Ng lubos, sasambahin lagi

Dahil mahal kita
Lahat ng bagay ay aking matatangap

At dahil mahal kita
Pag-ibig koy alay sayo
Kahit katumbas nitoy kasawian
Dahil mahal kita sayo lamang liligaya
At di na muling iibig pa
Ohh... oh...

Ano man ang sabihin nila
Ikay patuloy kong mamahalin
Maging sino ka man
Di na magbabago ang pag-ibig ko
Dahil minamahal kita
Walang makakapigil sa aking damdamin

Upang ikaw ay ibigin ko
Ng lubos, sasambahin lagi

Dahil mahal kita
Lahat ng bagay ay aking matatangap

At dahil mahal kita
Pag-ibig koy alay sayo
Kahit katumbas nitoy kasawian
Dahil mahal kita sayo lamang liligaya
At di na muling iibig pa

At dahil mahal kita
Pag-ibig koy alay sayo
Kahit katumbas nitoy kasawian
Dahil mahal kita sayo lamang liligaya
At di na muling iibig pa

At dahil mahal kita
Pag-ibig koy alay sayo
Kahit katumbas nitoy kasawian
Dahil mahal kita sayo lamang liligaya
At di na muling iibig pa

Dahil mahal kita...
"
"""Bakit Ngayon Ka Lang""",Ogie Alcasid,"""On Air""","

Bakit ngayon ka lang
Bakit ngayon kung kailan ang aking puso'y
Mayron nang laman
Sana'y nalaman ko
Na darating ka sa buhay ko
'Di sana'y naghintay ako

Ikaw sana ang aking yakap-yakap
Ang iyong kamay lagi ang aking hawak
At hindi kanya

Bakit ngayon ka lang dumating sa buhay ko
Pilit binubuksan ang sarado ko nang puso
Ikaw ba ay nararapat sa akin
At siya ba'y dapat ko nang limutin
Nais kong malaman
Bakit ngayon ka lang dumating

Ikaw sana ang aking yakap-yakap
Ang iyong kamay lagi ang aking hawak
At hindi kanya
At hindi kanya

Bakit ngayon ka lang dumating sa buhay ko
Pilit binubuksan ang sarado ko nang puso
Ikaw ba ay nararapat sa akin
At siya ba'y dapat ko nang limutin
Nais kong malaman
Bakit ngayon ka lang

Bakit ngayon ka lang dumating sa buhay ko
Pilit binubuksan ang sarado ko nang puso
Ikaw ba ay nararapat sa akin
At siya ba'y dapat ko nang limutin
Nais kong malaman
Bakit ngayon ka lang dumating
Nais kong malaman
Bakit ngayon ka lang dumating
"
"""Pinadama""",Ogie Alcasid,"""On Air""","

Kung noon tayo'y magkaibigan lang
Kay sarap sana ng ating nararamdaman
Tuwing tayo ay magkasama
Ang damdamin ko'y iba
Para bang sa mundong ito'y tayo lang dal'wa

Ngayon tayo'y nagmamahalan na
Ang nilalaman ng puso ko'y ikaw lamang
Ngunit itong mga huling araw tila yata nag-iba
Ang buwan at ang gabi, 'di magkaisa, ooh

Bakit na t'wing nadarama ko na
Sa 'yo ang pag-ibig na buong inaalay
Lalo kang lumalayo sa 'king puso?

Mayro'n ba akong pagkakamali
Sa nangyayari ngayon dito sa atin
Ano ba ang nararapat kung papipiliin ka
Ang magkaibigan ba o nagmamahalan, ooh

Bakit na t'wing nadarama ko na
Sa 'yo ang pag-ibig na buong inaalay
Lalo kang lumalayo sa 'king puso?
Bakit na t'wing nadarama ko na
Sa 'yo ang pag-ibig na buong inaalay
Lalo kang lumalayo sa 'king puso?

La-la-la la la-la
"
"""Kaibigan Mo Ako""",Ogie Alcasid,"""On Air""","

Alam kong nasaktan ka na dati
Nagmahal at nasawi, nabigo sa pag-ibig
Tahan na, giliw, 'wag nang lumuha
Kalimutan mo na siya, sa 'kin ay lumapit ka

Kung ika'y nalulungkot
At isip mo'y gusot-gusot
Sana ay dinggin ang sasabihin ko

Kaibigan mo ako, nalalaman mo ba ito?
Sa lahat ng oras ay maaasahan mo
Kahit na nag-iisa ay laging may kasama ka
Ngalan ko'y tawagin mo, kaibigan mo ako

Ganyan lang talaga ang pag-ibig
Kahit na anong gawin
May masasaktan pa rin

Kung ika'y nalulungkot
At isip mo'y gusot-gusot
Sana ay dinggin ang sasabihin ko

Kaibigan mo ako, nalalaman mo ba ito?
Sa lahat ng oras ay maaasahan mo
Kahit na nag-iisa ay laging may kasama ka
Ngalan ko'y tawagin mo, kaibigan mo ako
Kaibigan mo ako, nalalaman mo ba ito?
Sa lahat ng oras ay maaasahan mo
Kahit na nag-iisa ay laging may kasama ka
Ngalan ko'y tawagin mo, kaibigan mo ako
"
"""Habang Panahon""",Ogie Alcasid,"""On Air""","

Araw-araw makasama
Bawat lakad ay punong-puno ng ligaya
Ganyan talaga ang barkada
Nagdadamayan sa hirap at ginhawa

Ang pagsasamahan
Na hindi panghabang panahon
Alaala ng nakaraa'y hindi maglalaon

Ang kaibigan, malalapitan tuwing kailangan
Nagtutulungan, nagdadamayan
At parang iisang pamilya
Magkakasama, magbabarkada
Magkakuntsaba lalo na kada magkita
Isa-isa silang humihirit
Debar na lang parati at laging sumisirit
Lintik sa chicks flick, sumisiksik
No time for these tricks, ugh, gumigimik

Ang pagsasamahan
Na hindi panghabang panahon
Alaala ng nakaraa'y hindi maglalaon
Ang pagsasamahan
Na hindi panghabang panahon
Alaala ng nakaraa'y hindi maglalaon

Bakas ng kahapon ay ayaw itapon
Inaalala, dinadala hanggang ngayon
Pero hindi komo't magkakapatid
Kailangang maayos
Magkakagalit sadya't maagang tinatapos
Walang pinipiling kulay
Magkakaibigang tunay
Ang sagot nasa kamay natin
Lahat maging tulay
Kakulitan natin mula noon hanggang ngayon
'Di malilimutan panghabang panahon

Magkaroon man ng hidwaan
Makukuha pa rin sa mabuting usapan
Respeto't pagbigay-tiwala
Sa pagkakaibiga'y di mawawala

(Ang) Ang pagsasamahan
Na 'di panghabang panahon
(Panghabang panahon)
Alaala ng nakaraa'y hindi maglalaon
(Hindi maglalaon)
Ang pagsasamahan
Na 'di panghabang panahon
(Panghabang panahon, panghabang panahon)
Alaala ng nakaraa'y hindi maglalaon
(Hindi maglalaon)

From bakas ng kahapon ay ayaw itapon
Inaalala, dinadala hanggang ngayon
Pero hindi komo't magkakapatid
Kailangang maayos
Magkakagalit sadya't maagang tinatapos
Walang pinipiling kulay
Magkakaibigang tunay
Ang sagot nasa kamay natin
Lahat maging tulay
Kakulitan natin mula noon hanggang ngayon
'Di malilimutan sa panghabang panahon
"
"""Everybody""",Ogie Alcasid,"""On Air""","

Everybody's movin'
Everybody's groovin' on the dance floor, yeah
There ain't no time to spare, people beware
There's so much more

The feeling is high
You know that I got the thigh
You can hit the ceiling
We're gonna party all night

Everybody (Everybody, everybody)
Everybody (Everybody, everybody)

I know that everybody would love
To be on the dance floor, yeah
People are singin' and swingin' to the rhythm

The feeling is high
You know that I got the thigh
You can hit the ceiling
We're gonna party all night

Everybody (Everybody, everybody)
Everybody (Everybody, everybody)

Tonight is the night
That we'll gonna remember (Remember)
Every night, every day (Every night, every day)
From January to December

Everybody (Everybody, everybody)
Everybody (Everybody, everybody)
Everybody (Everybody, everybody)
Everybody (Everybody, everybody)
Everybody (Everybody, everybody)
Everybody (Everybody, everybody)
"
"""Bakit Ka Lumayo""",Ogie Alcasid,"""On Air""","

Kailan kita makikita
Kailan kita mayayakap muli
Ang ating mga pangako
Kay dali namang naglaho
O bakit ba, bakit ka lumayo

Kailan kita makikita
Kailan kita mahahagkan muli
Mga pangarap natin
Liliparin ba ng hangin
O bakit ba, bakit ka lumayo

Hanggang kailan kita hihintayin
Hanggang sa dulo ba ng walang hanggan
Hanggang saan kita hihintayin
O bakit ba, bakit ka lumayo

Mga pangarap natin
Liliparin ba ng hangin
O bakit ba, bakit ka lumayo

Hanggang kailan kita hihintayin
Hanggang sa dulo ba ng walang hanggan
Hanggang saan kita hihintayin
O bakit ba, bakit ka lumayo
Mahal ko
"
"""Sakali Man""",Ogie Alcasid,"""On Air""","

'Di mo lang alam kung gaano kahirap ang
Masaktan at mawalan ng minamahal
Labis-labis na ang aking paghihintay
Bigla-bigla ka pang mawawala

'Di ko inaasahang
Mayro'n ka palang iba
Bakit ako ay pinaasa?
Alam mo na bang mahal kita?

Sakali mang magbalik ang dating lambingan
Sakali mang pag-ibig mo'y aking makakamtan
Walang hanggang pagmamahal
Ang tangi kong ibibigay
Sa 'yo lamang

Dinadalangin kong lumiwanag na'ng lahat
Kahit mayro'n ka nang iba
Nandito pa rin ako, nagmamahal sa 'yo
Umaasa't naghihintay sa 'yo

'Di ko inaasahang
Mayro'n ka palang iba
Bakit ako ay pinaasa?
Alam mo na bang mahal kita?

Sakali mang magbalik ang dating lambingan
Sakali mang pag-ibig mo'y aking makakamtan
Walang hanggang pagmamahal
Ang tangi kong ibibigay
Sa 'yo lamang
Sakali mang magbalik ang dating lambingan
Sakali mang pag-ibig mo'y aking makakamtan
Walang hanggang pagmamahal
Ang tangi kong ibibigay
Sa 'yo lamang
"
"""Ang Pasko Ay Sumapit (Maligayang Pasko At Masaganang Bagong Taon)""",Ogie Alcasid,"""Larawan Ng Pasko""","

Ang Pasko ay sumapit
Tayo ay mangagsi-awit
Ng magagandang himig
Dahil sa ang Diyos ay pag-ibig
Nang si Kristo'y isilang
May tatlong haring nagsidalaw
At ang bawat isa ay nagsipaghandog
Ng tanging alay

Bagong Taon ay magbagong-buhay
Nang lumigaya ang ating bayan
Tayo'y magsikap upang makamtan
Natin ang kasaganahan

Tayo'y mangagsi-awit
Habang ang mundo'y tahimik
Ang araw ay sumapit
Ng sanggol na dulot ng langit
Tayo ay magmahalan
Ating sundin ang gintong aral
At magbuhat ngayon
Kahit hindi Pasko ay magbigayan
Yeah yeah yeah
(At magbuhat ngayon)
(Kahit hindi Pasko ay magbigayan)

Bagong Taon ay magbagong-buhay
Nang lumigaya ang ating bayan
Tayo'y magsikap upang makamtan
Natin ang kasaganahan

Tayo'y mangagsi-awit
Habang ang mundo'y tahimik
Ang araw ay sumapit
Ng sanggol na dulot ng langit
Tayo ay magmahalan
Ating sundin ang gintong aral
At magbuhat ngayon
Kahit hindi Pasko ay magbigayan

At magbuhat ngayon
Kahit hindi Pasko ay magbigayan
Magbigayan, magbigayan (Magbigayan)
Magbigayan, magbigayan (Magbigayan)
Magbigayan, magbigayan (Magbigayan)
Magbigayan
"
"""Pasko'y Pasalamatan""",Ogie Alcasid,"""Larawan Ng Pasko""","

Magsaya't Pasko'y pasalamatan
Lungkot mo'y iwan
Problema mula ngayo'y kalimutan
Magsaya't Pasko'y pasalamatan
Ligaya'y masdan
Takot mo'y mawawala rin, kaibigan

Narito, tulad din noon (Tulad din noon)
'Di magbabago sa 'yo
Ang lahat ng kaibigan mo
Sa lungko't saya'y sa 'yo

Kailan man, tayo ay magsasama
Kung pagbibigyan
Langit ang saksi ng ating sumpaan
At magsaya, Pasko'y pasalamatan mo
(Magsaya't Pasko'y pasalamatan)
(Magsaya't Pasko'y pasalamatan)

(Narito) Narito, tulad din noon (Tulad din noon)
'Di magbabago sa 'yo
Ang lahat ng kaibigan mo
Sa lungko't saya'y sa 'yo

Kailan man, tayo ay magsasama
Kung pagbibigyan
Langit ang saksi ng ating sumpaan
At magsaya, Pasko'y pasalamatan mo
Magsaya't Pasko'y pasalamatan
(Pasko'y pasalamatan mo)
"
"""Pagdating Ng Pasko""",Ogie Alcasid,"""Larawan Ng Pasko""","

Ang pasko'y sasapit na
Ngunit ika'y nasa'n ba?
Kay tagal ko nang naghihintay
Tila may kulang sa 'king buhay

Noong Pasko'y lumisan ka
At iniwan mo ang puso kong nagdurusa
Kailan ka ba babalik sa piling ko
Sana sa pagdating ng Pasko

Laging naririnig mga awitin
Lalong nalulungkot itong damdamin
Ang alaala ng ating pag-ibig
Sana sa puso ay iyong dinggin

Ang tagal ko nang naghihintay
Tila may kula sa 'king buhay
Noong Pasko'y lumisan ka
At iniwan mo ang puso kong nagdurusa

Kailan ka ba babalik sa piling ko
Sana sa pagdating ng Pasko
Kailan ka ba babalik sa piling ko
Sana sa pagdating ng Pasko
"
"""Ang Aking Pamasko""",Ogie Alcasid,"""Larawan Ng Pasko""","

Minsan lang 'sang taon
Pasko'y dumarating
May taglay na pag-ibig
Ang simoy ng hangin

Laging nasasabik
Sa iyong pagtingin
Ang puso kong uhaw
Sa tunay mong pag-ibig

Liligaya ang puso ko
Kung pag-ibig mo ay matatamo

Sa buong 'sang taon
Minsan lang ang Pasko
Nais kong pamasko
Ay ang alaala mo

Liligaya ang puso ko
Kung pag-ibig mo ay matatamo

Sa buong 'sang taon
Minsan lang ang Pasko
Nais kong pamasko
Ay ang alaala mo

Nais kong pamasko
Ay ang alaala mo
"
"""Payapang Daigdig""",Ogie Alcasid,"""Larawan Ng Pasko""","

Ang gabi'y payapa, lahat ay tahimik
Pati mga tala sa bughaw na langit
Kay hinhin ng hangin, waring umiibig
Sa kapayapaan ng buong daigdig

Payapang panahon ay diwa ng buhay
Biyaya ng Diyos sa sangkatauhan
Ang gabi'y payapa, lahat ay tahimik
Pati mga tala sa bughaw na langit

Ang gabi ay payapa, lahat ay tahimik
Pati mga tala sa bughaw na langit
Kay hinhin ng hangin, waring umiibig
Sa kapayapaan ng buong daigdig

Payapang panahon ay diwa ng buhay
Biyaya ng Diyos sa sangkatauhan
Ang gabi'y payapa, lahat ay tahimik
Pati mga tala sa bughaw na langit

Ang gabi ay payapa, lahat ay tahimik
Pati mga tala sa bughaw na langit
Kay hinhin ng hangin, waring umiibig
Sa kapayapaan ng buong daigdig

Payapang panahon ay diwa ng buhay
Biyaya ng Diyos sa sangkatauhan
Ang gabi'y payapa, lahat ay tahimik
Pati mga tala sa bughaw na langit
"
"""Araw Ng Pasko""",Ogie Alcasid,"""Larawan Ng Pasko""","

Sa tuwing magpapasko
Ang lahat ay sumasaya
At ang buong mundo
Punong-puno ng ligaya

Mayro'ng pagdiriwang
Ang lahat nagbibigayan (Bigayan)
'Yan ang dulot ng araw ng Pasko

Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan (Magbigayan)
Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan

Araw ng Pasko
Ay sadyang naiiba
Ito'y pagbibigayan
At pagmamahalan

'Di na kailangan
Ang mamahaling bagay (Bagay)
Pag-ibig na tunay ang mahalaga

Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan (Magbigayan)
Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan

Mayro'ng pagdiriwang
Ang lahat nagbibigayan (Bigayan)
'Yan ang dulot ng araw ng Pasko
(Araw ng Pasko)

Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan (Magbigayan)
Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan
Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan (Magbigayan)
Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan
Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan (Magbigayan)
Ha, araw ng Pasko (Araw ng Pasko)
Tayo'y magbigayan
"
"""Babalik Kaya Siya""",Ogie Alcasid,"""Larawan Ng Pasko""","

Babalik kaya siya?
Ako'y nangangamba
Pasko ay 'di Pasko sa puso ko
Kung 'di siya laging kasama

Sana'y di nagbago
Ang pag-ibig niya
Babalik kaya siya?
Kay hirap ng 'di siya kasama

Ako'y nahihirapan
'Di alam kung maaasahan
Kay tagal ko na ring naghihintay

Sana'y di nagbago
Ang pag-ibig niya
Babalik kaya siya?
Kay hirap ng 'di siya kasama
"
"""Pasko, Paksiw""",Ogie Alcasid,"""Larawan Ng Pasko""","

Manolo!
Ano?
Eh sinong bespren mo sa Christmas?
Ayy siyempre ikaw lang
Sinong kainin mo sa Christmas?
Ayy siyempre ikaw la-ang
Nyeee!

'Ala'y malapit na ang Krismas
Ano bang handa natin?
Pera'y ubos, barya'y kapos
Sa laot ay walang huli
Malapit na ang Krismas
Ano ang gagawin?
Upang sa noche buena
Mayro'ng kakainin

Ganito na lagi tuwing Pasko
Lagi nang nauubos ang aginaldo
Malapit na ang Krismas
Ano bang handa natin?
Pera'y ubos, barya'y kapos
Sa laot ay walang huli
Malapit na ang Krismas
Mabuti't may lechon
Naitago ni Tatay
Noong isang taon

Bumili ng suka
Sarsa't bawang
Paghahalu-haluin
Mayro'n nang Pasko
Hindi Pasko, Paskiw
'Ala'y hindi Pasko, Pakso

Magandang good evening
Sa inyo, Aleng Tale
Pasko na naman
Ganda niyo naman
Andito na naman kami
Alam ko na kung bakit
Mangungutang kayo!
Pairalin niyo ang spirit
Ang spirit ng paksiw!
Pasko!
Ano ba'ng kailangan niyo?
Suka, bawang, sarsa
'Pagkat magpapasko
Paksiw!

Ang sarap ng feeling
Kapag ganitong Pasko
Nag-aawitan, nagmamahalan
Kasama mo ang bespren mo
'Yan talaga ang diwa, ang diwa ng Pasko
Kahit walang kakanin ay okay lang ako
Ang salita mo'y nagkatotoo
Ang niluto natin
Kinain ng aso

Ala, naku, Manolo
Bakit nagkaganito?
Ang niluto ko na inihanda mo
Kinain ng aso
'Wag ka nang malungkot
O, bespren kong Pitoy
Basta't magkasama tayo
Sa araw ng Pasko
Pero masarap din sigurong
Magpaksiw ng aso
Chibugan at kantahan
Maligayang Paksiw!

Ayy mali, pakso pala 'yon
Ayy hindi, paskiw
"
